7.322802616316723689e-01,7.928642759309580956e-01,8.831933186043113837e-01,9.268720524242997083e-01,9.437685949068967961e-01,9.287454246011233039e-01,8.869252589330606229e-01
7.332883223372681503e-01,8.398057405259136132e-01,9.323020546235999406e-01,9.658201488839520676e-01,9.742279231014202567e-01,9.527311773003078743e-01,9.000484431588571255e-01
7.347155040903712298e-01,8.540429632817958527e-01,9.532551623372670369e-01,9.782238128780150754e-01,9.830345186487146059e-01,9.551291117801423702e-01,9.022877539799228908e-01
7.279814098310161130e-01,8.781915399099814445e-01,9.642194733655884420e-01,9.842692254212898062e-01,9.856235371966393100e-01,9.540354745855392782e-01,9.042070368254331303e-01
7.354268192548620853e-01,8.865884100334132656e-01,9.733994080744913235e-01,9.873963936839241784e-01,9.873866549042078500e-01,9.573993696982421309e-01,9.066166887734354862e-01
7.321252891475937830e-01,8.930367025333445508e-01,9.766948805920175891e-01,9.887499753011296244e-01,9.874366624118346980e-01,9.571452182928447128e-01,9.034403702672781922e-01
7.267172911288490855e-01,9.006894925985156064e-01,9.800723271577597151e-01,9.919345253906931559e-01,9.878035504130983080e-01,9.588048128232492529e-01,9.095926529911848579e-01
7.252012946742770749e-01,9.001373516386133034e-01,9.825940963950643425e-01,9.916929211146933154e-01,9.883201893502889801e-01,9.622904935569014384e-01,9.092515370050492374e-01
7.246173340793666817e-01,9.077762525027426310e-01,9.860430452145662050e-01,9.912250329804807025e-01,9.881263674380126316e-01,9.609332195863619086e-01,9.139764616214448578e-01
7.259753849882191190e-01,9.139217444473273222e-01,9.887034766311452172e-01,9.909528321489784464e-01,9.894471513058755718e-01,9.613857647801232753e-01,9.173452827936608989e-01
7.340244132505039376e-01,9.152395562312373167e-01,9.885752136709865523e-01,9.913349241033538872e-01,9.886171606945987067e-01,9.654327991973550294e-01,9.161874950645151339e-01
7.351547068656651973e-01,9.123863521463474457e-01,9.884458120081602850e-01,9.911002684554474085e-01,9.886168002664020849e-01,9.630380898652567412e-01,9.163060895657277882e-01
7.301861446495090391e-01,9.172582249405836219e-01,9.900657981002094488e-01,9.916210524129838166e-01,9.904419628743343917e-01,9.690711769004286547e-01,9.245400902575729996e-01
7.263224315234019235e-01,9.184450681382065884e-01,9.883074537039807650e-01,9.909368801334318411e-01,9.888321674173475850e-01,9.660615012549602643e-01,9.247189237329984657e-01
7.291573533904717186e-01,9.269505748309853077e-01,9.889454172198909321e-01,9.905531181156443932e-01,9.890640946293844937e-01,9.687506656745923372e-01,9.212248231094770645e-01
